"geo_type","region","transportation_type","alternative_name","sub-region","country","Date","Value","DateObject","DayName"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-23",132.2,2020-12-23,"Wednesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-24",89.42,2020-12-24,"Thursday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-25",80.24,2020-12-25,"Friday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-26",110.58,2020-12-26,"Saturday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-27",116.29,2020-12-27,"Sunday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-28",143.36,2020-12-28,"Monday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-29",150.22,2020-12-29,"Tuesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-30",150.03,2020-12-30,"Wednesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2020-12-31",132.2,2020-12-31,"Thursday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-01",85.18,2021-01-01,"Friday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-02",112.19,2021-01-02,"Saturday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-03",137.14,2021-01-03,"Sunday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-04",148.17,2021-01-04,"Monday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-05",132.01,2021-01-05,"Tuesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-06",148.43,2021-01-06,"Wednesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-07",148.17,2021-01-07,"Thursday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-08",139.77,2021-01-08,"Friday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-09",125.59,2021-01-09,"Saturday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-10",137.33,2021-01-10,"Sunday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-11",152.92,2021-01-11,"Monday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-12",151.96,2021-01-12,"Tuesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-13",163.76,2021-01-13,"Wednesday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-14",156.51,2021-01-14,"Thursday"
"city","Nice","transit","","Provence-Alpes-Côte d'Azur Region","France","2021-01-15",159.08,2021-01-15,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-13",100,2020-01-13,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-14",113.89,2020-01-14,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-15",102.16,2020-01-15,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-16",106.66,2020-01-16,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-17",113.18,2020-01-17,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-18",132.26,2020-01-18,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-19",75.59,2020-01-19,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-20",92.54,2020-01-20,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-21",100.27,2020-01-21,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-22",100.29,2020-01-22,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-23",109.72,2020-01-23,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-24",125.09,2020-01-24,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-25",126.2,2020-01-25,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-26",73.13,2020-01-26,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-27",98.77,2020-01-27,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-28",110.42,2020-01-28,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-29",124.89,2020-01-29,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-30",116.91,2020-01-30,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-01-31",129.25,2020-01-31,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-01",131.37,2020-02-01,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-02",81.31,2020-02-02,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-03",106.2,2020-02-03,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-04",107.14,2020-02-04,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-05",115.8,2020-02-05,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-06",119.09,2020-02-06,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-07",126.72,2020-02-07,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-08",132.87,2020-02-08,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-09",85.59,2020-02-09,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-10",108.17,2020-02-10,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-11",114.73,2020-02-11,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-12",118.56,2020-02-12,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-13",129.38,2020-02-13,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-14",158.78,2020-02-14,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-15",182.03,2020-02-15,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-16",104.68,2020-02-16,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-17",126.5,2020-02-17,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-18",143.68,2020-02-18,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-19",141.71,2020-02-19,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-20",145.91,2020-02-20,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-21",142.5,2020-02-21,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-22",157.16,2020-02-22,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-23",103.65,2020-02-23,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-24",115.31,2020-02-24,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-25",123.94,2020-02-25,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-26",121.28,2020-02-26,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-27",113.5,2020-02-27,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-28",123.8,2020-02-28,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-02-29",113.14,2020-02-29,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-01",73.43,2020-03-01,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-02",86.2,2020-03-02,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-03",104.14,2020-03-03,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-04",105.28,2020-03-04,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-05",97.41,2020-03-05,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-06",130.9,2020-03-06,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-07",126.46,2020-03-07,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-08",78.66,2020-03-08,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-09",93,2020-03-09,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-10",92.94,2020-03-10,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-11",95.04,2020-03-11,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-12",91.28,2020-03-12,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-13",91.51,2020-03-13,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-14",92.26,2020-03-14,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-15",42.46,2020-03-15,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-16",42.18,2020-03-16,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-17",25.34,2020-03-17,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-18",24,2020-03-18,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-19",27.21,2020-03-19,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-20",22.05,2020-03-20,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-21",18.58,2020-03-21,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-22",14.32,2020-03-22,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-23",22.86,2020-03-23,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-24",22.28,2020-03-24,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-25",22.36,2020-03-25,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-26",20.96,2020-03-26,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-27",22.26,2020-03-27,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-28",21.66,2020-03-28,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-29",17.75,2020-03-29,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-30",18.04,2020-03-30,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-03-31",19.19,2020-03-31,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-01",18.41,2020-04-01,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-02",20.51,2020-04-02,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-03",20.46,2020-04-03,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-04",19.67,2020-04-04,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-05",18.83,2020-04-05,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-06",22.35,2020-04-06,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-07",21.88,2020-04-07,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-08",22.73,2020-04-08,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-09",21.43,2020-04-09,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-10",23.27,2020-04-10,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-11",20.3,2020-04-11,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-12",16.9,2020-04-12,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-13",16.37,2020-04-13,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-14",25.35,2020-04-14,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-15",24.77,2020-04-15,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-16",25.86,2020-04-16,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-17",25.03,2020-04-17,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-18",19.93,2020-04-18,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-19",13.49,2020-04-19,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-20",20.64,2020-04-20,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-21",24.41,2020-04-21,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-22",27.01,2020-04-22,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-23",27.1,2020-04-23,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-24",25.98,2020-04-24,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-25",23.19,2020-04-25,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-26",20.1,2020-04-26,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-27",28.84,2020-04-27,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-28",27.34,2020-04-28,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-29",30.15,2020-04-29,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-04-30",31.83,2020-04-30,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-01",23.07,2020-05-01,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-02",25.35,2020-05-02,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-03",22.84,2020-05-03,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-04",35.84,2020-05-04,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-05",35.24,2020-05-05,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-06",39.04,2020-05-06,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-07",38.06,2020-05-07,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-08",30.68,2020-05-08,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-09",31.16,2020-05-09,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-10",22.67,2020-05-10,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-13",61.42,2020-05-13,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-14",66.95,2020-05-14,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-15",68.93,2020-05-15,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-16",52.82,2020-05-16,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-17",37.28,2020-05-17,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-18",70.79,2020-05-18,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-19",70.77,2020-05-19,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-20",75.02,2020-05-20,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-21",58.4,2020-05-21,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-22",76.78,2020-05-22,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-23",62.81,2020-05-23,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-24",48.36,2020-05-24,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-25",75.91,2020-05-25,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-26",80.52,2020-05-26,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-27",78.06,2020-05-27,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-28",77.73,2020-05-28,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-29",74.85,2020-05-29,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-30",73.74,2020-05-30,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-05-31",54.6,2020-05-31,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-01",71.59,2020-06-01,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-02",95.36,2020-06-02,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-03",93.15,2020-06-03,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-04",81.2,2020-06-04,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-05",108.26,2020-06-05,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-06",106.8,2020-06-06,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-07",64.39,2020-06-07,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-08",97.29,2020-06-08,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-09",102.02,2020-06-09,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-10",103.65,2020-06-10,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-11",111.21,2020-06-11,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-12",115.18,2020-06-12,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-13",98.7,2020-06-13,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-14",84.48,2020-06-14,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-15",115.01,2020-06-15,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-16",122.76,2020-06-16,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-17",128.43,2020-06-17,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-18",135.74,2020-06-18,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-19",141.26,2020-06-19,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-20",134.81,2020-06-20,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-21",112.29,2020-06-21,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-22",134.55,2020-06-22,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-23",146.28,2020-06-23,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-24",148.74,2020-06-24,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-25",157.43,2020-06-25,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-26",161.31,2020-06-26,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-27",157.35,2020-06-27,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-28",121.35,2020-06-28,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-29",156.02,2020-06-29,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-06-30",163.51,2020-06-30,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-01",173.37,2020-07-01,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-02",178.78,2020-07-02,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-03",184.18,2020-07-03,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-04",179.87,2020-07-04,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-05",151.41,2020-07-05,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-06",194.22,2020-07-06,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-07",202,2020-07-07,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-08",205.92,2020-07-08,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-09",210.57,2020-07-09,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-10",231.39,2020-07-10,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-11",245.29,2020-07-11,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-12",214.61,2020-07-12,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-13",265.84,2020-07-13,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-14",222.02,2020-07-14,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-15",262.42,2020-07-15,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-16",258.83,2020-07-16,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-17",258.89,2020-07-17,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-18",263.79,2020-07-18,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-19",211.41,2020-07-19,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-20",272.78,2020-07-20,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-21",275.3,2020-07-21,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-22",277.63,2020-07-22,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-23",277.99,2020-07-23,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-24",298.25,2020-07-24,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-25",300.29,2020-07-25,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-26",252.59,2020-07-26,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-27",307.87,2020-07-27,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-28",318.24,2020-07-28,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-29",305.99,2020-07-29,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-30",300.78,2020-07-30,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-07-31",295.15,2020-07-31,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-01",326.36,2020-08-01,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-02",295.85,2020-08-02,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-03",430.94,2020-08-03,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-04",438.51,2020-08-04,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-05",443.23,2020-08-05,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-06",449.85,2020-08-06,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-07",428.8,2020-08-07,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-08",428.13,2020-08-08,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-09",385.3,2020-08-09,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-10",472.45,2020-08-10,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-11",482.92,2020-08-11,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-12",468.51,2020-08-12,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-13",488.66,2020-08-13,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-14",428.05,2020-08-14,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-15",415.75,2020-08-15,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-16",398.17,2020-08-16,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-17",473.5,2020-08-17,"Monday"
